date,days,mag
2455967.518,5712,9
2455968.5,5713,9
2455974.542,5714,9.1
2455976.333,5715,8.2
2455977.365,5716,8.3
2455987.2,5717,9.2
2455988.4,5718,8.8
2455993.399,5719,8.3
2455994.344,5720,8.2
2455999.5,5721,9.3
2456000.338,5722,8.8
2456001.4,5723,8.7
2456002.3,5724,9.3
2456013.3,5725,8.8
2456015.326,5726,8.3
2456031.5,5727,9
2456036.4,5728,8.8
2456044.3,5729,9.3
2456065.5,5730,8.9
2456094.4,5731,8.7
2456117.6,5732,8.9
2456125.4,5733,8.5
2456133.5,5734,8.4
2456139.4,5735,8.9
2456150.5,5736,8.4
2456159.4,5737,9
2456161.449,5738,9
2456165.4,5739,8.4
2456165.4,5740,9.1
2456165.5,5741,9.5
2456167.3,5742,9.2
2456179.3,5743,9.4
2456179.355,5744,9.5
2456181.4,5745,8.8
2456184.447,5746,8.7
2456189.3,5747,9
2456193.893,5748,8.512
2456193.894,5749,8.507
2456196.3,5750,9.2
2456196.5,5751,9
2456199.4,5752,8.6
2456203.678,5753,8.613
2456203.678,5754,8.613
2456207.3,5755,9.3
2456207.3,5756,9.1
2456207.357,5757,8.5
2456209.716,5758,8.622
2456209.716,5759,8.622
2456215.686,5760,8.582
2456215.686,5761,8.582
2456216.3,5762,9
2456217.709,5763,8.614
2456217.709,5764,8.614
2456222.3,5765,9
2456223.442,5766,8.8
2456227.4,5767,9.2
2456227.954,5768,8.473
2456228.463,5769,8.517
2456232.416,5770,8.594
2456232.416,5771,8.594
2456238.321,5772,8.8
2456244.512,5773,8.527
2456245.792,5774,8.57
2456245.792,5775,8.57
2456249.2,5776,9.5
2456255.33,5777,8.9
2456255.876,5778,8.538
2456255.876,5779,8.538
2456263.229,5780,8.6
2456272.253,5781,8.7
2456274.5,5782,9.4
2456282.2,5783,9.4
2456282.4,5784,8.6
2456292.395,5785,8.539
2456292.397,5786,10.553
2456293.302,5787,8.4
2456304.305,5788,8.7
2456307.5,5789,9.1
2456309.287,5790,9.2
2456311.75,5791,8.6
2456319.2,5792,9.3
2456326.4,5793,8.4
2456326.52,5794,8.643
2456347.4,5795,9.5
2456355.3,5796,8.4
2456355.3,5797,8.9
2456369.2,5798,9.3
2456375.393,5799,8.39
2456382.5,5800,9.1
2456383.421,5801,8.333
2456391.41,5802,8.34
2456394.3,5803,9.2
2456398.2,5804,8.6
2456406.3,5805,8.7
2456412.5,5806,9.2
2456433.4,5807,8.9
2456486.4,5808,9.2
2456496.4,5809,9.2
2456502.4,5810,9.2
2456507.467,5811,8.64
2456509.4,5812,9.2
2456509.464,5813,8.442
2456510.4,5814,9.3
2456510.444,5815,8.737
2456511.5,5816,9.5
2456512.416,5817,8.678
2456517.4,5818,9
2456517.428,5819,8.376
2456519.4,5820,9
2456521.3,5821,9.2
2456525.409,5822,8.594
2456528.411,5823,8.514
2456529.397,5824,8.289
2456538.347,5825,8.404
2456539.37,5826,8.3
2456544.3,5827,9
2456546.3,5828,9.3
2456556.4,5829,8
2456563.5,5830,9
2456568.4,5831,8.4
2456583.4,5832,8.4
2456587.3,5833,9.2
2456593.3,5834,9
2456614.3,5835,8.2
2456618.5,5836,9
2456619.3,5837,8.8
2456624.2,5838,9.2
2456634.3,5839,8.4
2456655.056,5840,8.8
2456655.2,5841,9.1
2456664.3,5842,8.9
2456693.3,5843,8.8
2456711.5,5844,9.7
2456715.386,5845,8.6
2456719.5,5846,9.1
2456725.3,5847,8.5
2456728.2,5848,9
2456730.3,5849,9.3
2456736.3,5850,9
2456738.304,5851,9.5
2456750.3,5852,9.7
2456758.5,5853,9.4
2456775.3,5854,8.9
2456797.3,5855,8.8
2456814.4,5856,9
2456828.4,5857,9
2456837.4,5858,8.9
2456838.6,5859,9.5
2456843.4,5860,8.9
2456863.5,5861,8.4
2456891.5,5862,9
2456892.4,5863,8.9
2456895.6,5864,9.3
2456906.4,5865,8.8
2456919.3,5866,9
2456919.3,5867,9.3
2456922.3,5868,9.3
2456922.4,5869,8.6
2456925.5,5870,9.2
2456930.3,5871,9.2
2456931.3,5872,10
2456942.3,5873,9
2456948.4,5874,8.5
2456963.3,5875,8.4
2456964.3,5876,9
2456980.3,5877,8.9
2456985.5,5878,8.7
2456996.2,5879,8.9
2457005.3,5880,8.4
2457013.3,5881,8.8
2457018.4,5882,8.7
2457039.3,5883,8.5
2457051.2,5884,9.3
2457065.4,5885,7.9
2457066.2,5886,8.7
2457066.34,5887,7.6
2457072.2,5888,8.3
2457087.3,5889,7.9
2457089.3,5890,8.4
2457123.3,5891,8.6
2457132.5,5892,9.2
2457136.3,5893,8.8
2457136.376,5894,8.6
2457151.3,5895,9
